Artist:,Song:,Song ID:
"Christmas/Freberg,",Nuttin' For Christmas,58748
"Christmas/Gill, Vin",Let There Be Peace On Earth,61731
"Christmas/Gill, Vin",One Bright Star,69546
"Christmas/Gilley, M",Blue Christmas,69378
"Christmas/Glitter,",Another Rock & Roll Christmas,64400
"Christmas/Grant, Am",I'll Be Home For Christmas,63009
"Christmas/Grant, Am",Winter Wonderland,63858
"Christmas/Haggard,",If We Make It Through December,50786
"Christmas/Haggard,",If We Make It Through December,51456
"Christmas/Haggard,",If We Make It Through December,54663
"Christmas/Hathaway,",This Christmas,61734
"Christmas/Helms, Bo",Jingle Bell Rock,54659
"Christmas/Hill, Fai",Where Are You Christmas,61729
"Christmas/Horne, Le",Let It Snow! Let It Snow! Let It Snow!,67871
"Christmas/Houston,",Do You Hear What I Hear,63012
Christmas/How The G,You're A Mean One Mr. Grinch,58759
CHRISTMAS/HUMPERDIN,WINTER WONDELAND,5073
"Christmas/Ives, Bur","Holly Jolly Christmas, A",54658
"Christmas/Jackson,",I Only Want You For Christmas,52564
"Christmas/Jackson,",Santa's Gonna Come In A Pickup Truck,69542
"Christmas/John, Elt",Step Into Christmas,54642
"Christmas/John, Elt",Ho Ho Ho Who'd Be A Turkey At Christm,58760
"Christmas/Jones, Sp",All I Want For Christmas Is My Two Fro,58753
"Christmas/Kitt, Ear",Santa Baby,61718
"CHRISTMAS/LEE, BREN",ROCKIN' AROUND THE CHRISTMAS TREE,929
"Christmas/Lee, Bren",Rockin' Around The Christmas Tree,54649
"Christmas/Lehrer, T",Christmas Carol,58750
"Christmas/Lennon, J",Happy Christmas (War Is Over),54640
Christmas/Little Pe,O White Christmas,61719
Christmas/Little St,I Farted On Santa's Lap,61714
Christmas/Madonna,Santa Baby,54644
"Christmas/Mathis, J",When A Child Is Born,64399
"Christmas/Mathis, J",Have Yourself A Merry Little Christmas,64404
"Christmas/Mathis, J",Sleigh Ride,67874
Christmas/McCartney,Wonderful Christmastime,61732
"Christmas/McKenzie,","Twelve Days Of Christmas, The",61715
Christmas/Mell & Ki,Rockin' Around The Christmas Tree,64395
"Christmas/Merchant,",Children Go Where I Send Thee,61723
"Christmas/Monte, Lo",Dominick The Donkey,61721
Christmas/Mud,Lonely This Christmas,64398
CHRISTMAS/MUSICAL/M,WE NEED A LITTLE CHRISTMAS,1410
"Christmas/Nelson, W",Pretty Paper,54660
Christmas/Newsong,"Christmas Shoes, The",61733
"Christmas/Owens, Bu",Santa Looked A Lot Like Daddy,54662
"Christmas/Parton, D",Silver & Gold,54589
"Christmas/Parton, D",Hard Candy Christmas,54647
"Christmas/Parton, D",Silent Night,61727
"Christmas/Peevey, G",I Want A Hippopotamus For Christmas,58752
"Christmas/Peters, R",Holy Shit It's Christmas,61707
"Christmas/Phillips,",Silent Night,69541
Christmas/Pointer S,Santa Claus Is Coming To Town,50632
Christmas/Pointer S,Santa Claus Is Coming To Town,51302
"Christmas/Presley,",If Every Day Was Like Christmas,54650
"Christmas/Presley,",Blue Christmas,54651
"Christmas/Presley,",I Believe,58457
"Christmas/Presley,",Santa Bring My Baby Back,63441
"Christmas/Presley,",Silver Bells,63442
"Christmas/Presley,",Holly Leaves & Christmas Trees,63443
"Christmas/Presley,",O Little Town Of Bethlehem,63444
"Christmas/Presley,",Winter Wonderland,63445
"Christmas/Presley,",It Won't Seem Like Christmas Without Y,63446
"Christmas/Presley,",If I Get Home On Christmas Day,63447
"Christmas/Presley,",O Come All Ye Faithful,63448
"Christmas/Presley,",On A Snowy Christmas Night,63449
"Christmas/Presley,",Santa Claus Is Back In Town,63450
"Christmas/Presley,","First Noel, The",63451
"Christmas/Presley,","Wonderful World Of Christmas, The",63452
"Christmas/Presley,",Silent Night,63453
"Christmas/Presley,",I'll Be Home For Christmas,64242
"Christmas/Presley,",Here Comes Santa Claus,69379
Christmas/Pretender,Have Yourself A Merry Little Christmas,63856
"Christmas/Pride, Ch",Christmas In My Hometown,54655
"Christmas/Richard,",Saviours Day,64397
"Christmas/Rimes, Le",Put A Little Holiday In Your Heart,52561
"Christmas/Rivers, B",Walkin' 'Round In Women's Underwear,58746
"Christmas/Rivers, B",I Am Santa Claus,61717
Christmas/Robson &,I Believe,64392
"Christmas/Rogers, K",With Bells On,54645
"Christmas/Rogers, K","Greatest Gift Of All, The",69547
Christmas/Royal Gua,Snoopy's Christmas,61709
Christmas/Run DMC,Christmas In Hollis,61708
"Christmas/Seger, Bo",Little Drummer Boy,61735
Christmas/Shakin' S,Merry Christmas Everyone,64396
"Christmas/Sherman,","Twelve Days Of Christmas, The",58754
Christmas/Slade,Merry Christmas Everybody,64403
"Christmas/Spector,",Winter Wonderland,64401
"Christmas/Spector,",We Wish You A Merry Christmas,64402
Christmas/Springste,Merry Christmas Baby,61724
Christmas/Springste,Santa Claus Is Coming To Town,69503
"Christmas/Starr, Ka","Man With The Bag, The",61738
"Christmas/Stevens,",Santa Claus Is Watching,58747
Christmas/TLC,Sleigh Ride,61726
"Christmas/Tractors,",Santa Claus Boogie,54643
"Christmas/Travis, R",Jingle Bell Rock,69545
"Christmas/Vance, Vi",All I Want For Christmas Is You,58751
Christmas/Waitresse,Christmas Wrapping,61711
"Christmas/Williams,",Do You Hear What I Hear,61730
"Christmas/Williams,",Silver Bells,63859
"Christmas/Williams,",Happy Holidays,63861
"Christmas/Williams,",It's The Most Wonderful Time Of The Ye,63863
"Christmas/Williams,",What Child Is This,69540
Christmas/Wizard,I Wish It Could Be Christmas Every Day,64393
Christmas/Wynonna,Let's Make A Baby King,70033
"Christmas/Yankovic,",Christmas At Ground Zero,58755
"Christmas/Yankovic,","Night Santa Went Crazy, The",61713
"Christmas/Yearwood,",It Wasn't His Child,52563
"Christmas/Yearwood,",There's A New Kid In Town,69544
"Christmas/Yoakam, D",Santa Claus Is Back In Town,63010
"Christy, June",In The Wee Small Hours Of The Morning,63645
Chubb Rock,Treat  Em Right,67066
Chuck Wicks,Man Of The House,50065
Chuck Wicks,Man Of The House (MPX),50074
CHUMBAWAMBA,TUBTHUMPING,3139
Chumbawamba,Tubthumping,57861
Chumbawamba,Top Of The World,65240
Chumbawamba,Amnesia,67726
"Church, Claudia",What's The Matter With You Baby,58235
"Church, Claudia",Home In My Heart (North Carolina),58646
"Church, Claudia",It's All Your Fault,58884
"Church, Claudia",Under The Milky Way,58943
Ciara   Missy Elliott,1 2 Step,66973
Ciara Feat T-Pain,Go Girl,50260
Ciara Feat T-Pain,Go Girl  (MPX),50269
CINDERELLA,SOMEBODY SAVE ME,8019
Cinderella,Nobody's Fool,51844
Cinderella,Somebody Save Me,53417
Cinderella,Don't Know What You Got,56809
Cinderella,Nobody's Fool,58179
Cinderella,Shake Me,62528
CITIZEN KANE,BETTER DAYS,1658
Citizen Kane,Better Days (And The Bottom Drops Out),58440
City High,What Would You Do,60611
City High,Caramel,61138
City High & Eve,Caramel (Remix),68265
"CLANTON, JIMMY",VENUS IN BLUE JEANS (P),1482
"Clanton, Jimmy",Just A Dream,54804
"Clanton, Jimmy",Venus In Blue Jeans,57504
Clapton  Eric,When You Got A Good Friend,66756
"CLAPTON, ERIC",I SHOT THE SHERRIFF,535
"CLAPTON, ERIC",WILLIE & THE HANDJIVE,597
"CLAPTON, ERIC",LAY DOWN SALLY,707
"CLAPTON, ERIC",LAYLA,709
"CLAPTON, ERIC",WILLIE & THE HAND JIVE,1216
"CLAPTON, ERIC",WONDERFUL TONIGHT (DKP),1226
"CLAPTON, ERIC",AFTER MIDNIGHT,1433
"CLAPTON, ERIC",MISSING YOU,2021
"CLAPTON, ERIC",COCAINE,2415
"CLAPTON, ERIC",BADGE,2509
"CLAPTON, ERIC",ANYTHING FOR YOUR LOVE,2667
"CLAPTON, ERIC",BLUE EYES BLUE,2698
"CLAPTON, ERIC",CHANGE THE WORLD,2711
"CLAPTON, ERIC","DON'T THINK TWICE, IT'S ALRIGHT",2748
"CLAPTON, ERIC",HAVE YOU EVER LOVED A WOMAN,2800
"CLAPTON, ERIC",LET IT GROW,2886
"CLAPTON, ERIC",LOVELY STRANGER,2910
"CLAPTON, ERIC",MISS YOU,2926
"CLAPTON, ERIC",WHY DOES LOVE GOT TO BE SO SAD,2968
"CLAPTON, ERIC",NO ALIBIS,3002
"CLAPTON, ERIC",ONLY YOU KNOW & I KNOW,3015
"CLAPTON, ERIC",OUTSIDE WOMAN BLUES,3017
"CLAPTON, ERIC",RUNNING ON FAITH,3039
"CLAPTON, ERIC",SWALBR,3098
"CLAPTON, ERIC",MY FATHER'S EYES (P),3176
"CLAPTON, ERIC",I GET LOST,3231
"CLAPTON, ERIC",RIDING WITH THE KING,3282
"CLAPTON, ERIC",TEARS IN HEAVEN,4576
"CLAPTON, ERIC",TULSA TIME,4582
"CLAPTON, ERIC",I'VE GOT A ROCK N' ROLL HEART (P),7467
"CLAPTON, ERIC",BEFORE YOU ACCUSE ME,7542
"Clapton, Eric",I Shot The Sheriff,50583
"Clapton, Eric",I Shot The Sheriff,51253
"Clapton, Eric",After Midnight,51789
"Clapton, Eric",Lay Down Sally,51968
"Clapton, Eric",Cocaine,52056
"Clapton, Eric",Change The World,52090
"Clapton, Eric",Wonderful Tonight,52091
"Clapton, Eric",I Shot The Sheriff,53022
"Clapton, Eric",Wonderful Tonight,53581
"Clapton, Eric",Cocaine,53683
"Clapton, Eric",Tears In Heaven,55304
"Clapton, Eric",Running On Faith,55776
"Clapton, Eric",Motherless Child,55812
"Clapton, Eric",I'm Tore Down,55833
"Clapton, Eric",Change The World,56178
"Clapton, Eric",Before You Accuse Me,56724
"Clapton, Eric",After Midnight,56914
"Clapton, Eric",Promises,58156
"Clapton, Eric",Let It Rain,58502
"Clapton, Eric",Blue Eyes Blue,58911
"Clapton, Eric",I've Got A Rock & Roll Heart,59073
"Clapton, Eric",Forever Man,59455
"Clapton, Eric",Crossroads,60342
"Clapton, Eric",It's In The Way That You Use It,60886
"Clapton, Eric",If I Had Possesion Over Judgement Day,62969
"Clapton, Eric",Pilgrim,63616
"Clapton, Eric",I Get Lost,63757
"Clapton, Eric",Believe In Life,63984
"Clapton, Eric",My Father's Eyes,67544
"Clapton, Eric",She's Gone,67690
"Clapton, Eric",Lay Down Sally,69068
"Clapton, Eric",Layla,69401
"Clapton, Eric",Tales Of Brave Ulysses,69786
"Clapton, Eric",Outside Woman Blues,69787
"Clapton, Eric",Lonely Stranger,69788
"Clapton, Eric",Swalber,69789
"Clapton, Eric",Miss You,69790
"Clapton, Eric",Anything For Your Love,69791
"Clapton, Eric",Have You Ever Loved A Woman,69792
"Clapton, Eric",Why Does Love Got To Be So Bad,69793
"Clapton, Eric",Let It Grow,69794
"Clapton, Eric",Only You & I Know,69795
"Clapton, Eric","Don't Think Twice, It's Alright",69820
"Clapton, Eric",No Alibis,69836
"Clapton, Eric",Blues Power,69919
"Clapton, Eric & BB",Riding With The King,62147
Clark  Terri,World Needs A Drink  The,67105
"CLARK , PETULA",DOWNTOWN,3483
CLARK FAMILY EXPERI,MEANWHILE BACK AT THE RANCH,4596
Clark Family Experi,Meanwhile Back At The Ranch,59947
Clark Family Experi,Standing Still,60758
Clark Family Experi,Going Away,61570
Clark Family Experi,To Quote Shakespeare,69614
"Clark, Buddy",Linda,52411
"Clark, Chris",Graduation Day,55562
"Clark, Claudina",Party Lights,70136
"Clark, Dee",Raindrops,55525
"Clark, Dee",Nobody But You,58320
"Clark, Jameson",Don't Play Any Love Songs,68522
"Clark, Jameson",Still Smokin',69620
"Clark, Jameson",You Da Man,69641
"CLARK, PETULA","SIGN OF THE TIMES, A",7824
"CLARK, PETULA",THIS IS MY SONG,7849
"Clark, Petula",Don't Sleep In The Subway,53353
"Clark, Petula",My Love,57502
"Clark, Petula",I Couldn't Live Without Your Love,59322
"Clark, Petula",Sign Of The Times,60009
"Clark, Petula",This Is My Song,60010
"Clark, Petula",I Know A Place,60490
"Clark, Petula",Sailor,64761
"Clark, Petula",Downtown,69127
"CLARK, ROY",YESTERDAY WHEN I WAS YOUNG,7681
"CLARK, ROY",HONEYMOON FEELIN',7744
"Clark, Roy","Tips Of My Fingers, The",53436
"Clark, Roy",Yesterday When I Was Young,55673
"Clark, Roy",Thank God & Greyhound,56661
"Clark, Roy",Come Live With Me,57712
"Clark, Roy",Honeymoon Feelin',57912
"Clark, Roy",I Never Picked Cotton,59013
"Clark, Roy",If I Had To Do It All Over Again,61537
"Clark, Roy",Shotgun Wedding,64658
"Clark, Sanford","Fool, The",59051
"CLARK, TERRI",EVERYTIME I CRY,1769
"CLARK, TERRI",UNSUNG HERO,2280
"CLARK, TERRI","LITTLE GASOLINE, A",3434
"CLARK, TERRI",IF I WERE YOU,6763
"Clark, Terri",Better Things To Do,54711
"Clark, Terri",When Boy Meets Girl,55063
"Clark, Terri",If I Were You,55557
"Clark, Terri",Suddenly Single,56170
"Clark, Terri",Poor Poor Pitiful Me,56676
"Clark, Terri",Keeper Of The Flame,56875
"Clark, Terri",Emotional Girl,57135
"Clark, Terri",Just The Same,58006
"Clark, Terri",Everytime I Cry,58119
"Clark, Terri",Unsung Hero,58604
"Clark, Terri","Little Gasoline, A",60034
"Clark, Terri",Getting There,60883
"Clark, Terri",Empty,61309
"Clark, Terri",Three Mississippi,62259
"Clark, Terri",I Wanna Do It All,62521
"Clark, Terri",Something You Should've Said,63246
"Clark, Terri",Girls Lie Too,66341
"Clark, Terri",Now That I Found You,67535
"Clark, Terri",You're Easy On The Eyes,67951
"Clark, Terri",Pain To Kill,68556
"Clark, Terri",No Fear,69605
"Clark, Terri",I Just Wanna Be Mad,69637
"Clarke, Jeremiah",Trumpet Voluntary,52572
Clarkson  Kelly,Breakaway,66726
Clarkson  Kelly,Breakaway,67035
Clarkson Kelly,Already Gone,67223
"Clarkson, Kelly",Before Your Love,61881
"Clarkson, Kelly","Moment Like This, A",61920
"Clarkson, Kelly",Some Kind Of Miracle,62416
"Clarkson, Kelly",Low,62478
"Clarkson, Kelly",Miss Independent,62652
"Clarkson, Kelly","Trouble With Love, The",62745
"Clarkson, Kelly",You Thought Wrong,68563
"Clarkson, Kelly & J",Timeless,64191
"Clarkson, Kelly & T",You Thought Wrong,62564
"CLASH, THE",ROCK THE CASBAH,2115
"CLASH, THE",SHOULD I STAY OR SHOULD I GO,2157
"Clash, The",Should I Stay Or Should I Go,53168
"Clash, The",Rock The Casbah,57891
"Clash, The",Train In Vain,60947
"Clash, The",London Calling,60948
"CLASSIC IV, THE",TRACES,1128
"CLASSICS IV, THE",SPOOKY,1029
"Classics IV, The",Traces,51770
"Classics IV, The",Spooky,69258
"Classics IV, The",Stormy,69521
"Classics, The",Til Then,63243
"Claypool, Philip","Strength Of A Woman, The",55356
"Claypool, Philip",Circus Leaving Town,55998
"Claypool, Philip",Feel Like Makin' Love,63043
"Clayton, Kimber",Bless His Heart,55437
Clea,Stuck In The Middle,66111
Clean Living,In Heaven There Is No Beer,53985
"Cleftones, The",Little Girl Of Mine,64064
Cleopatra,Life Ain't Easy,65249
Cleopatra,I Want You Back,65279
"CLIFF, JIMMY",I CAN SEE CLEARLY NOW,3560
"CLIFF, JIMMY","HARDER THEY COME, THE (P)",4502
"Cliff, Jimmy",I Can See Clearly Now,53643
"Cliff, Jimmy",We All Are One,68227
CLIMAX,PRECIOUS & FEW,2089
Climax,Precious & Few,54595
CLIMAX BLUES BAND,COULDN'T GET IT RIGHT,7008
CLIMAX BLUES BAND,I LOVE YOU,7590
Climax Blues Band,Couldn't Get It Right,55146
Climax Blues Band,I Love You,63417
"CLINE, PATSY",SWEET DREAMS,24
"CLINE, PATSY",LEAVIN' ON YOUR MIND,712
"CLINE, PATSY",CRAZY (DKE),1583
"CLINE, PATSY",I FALL TO PIECES,1871
"CLINE, PATSY",SHE'S GOT YOU,2151
"CLINE, PATSY",ALWAYS,7687
"Cline, Patsy",I Fall To Pieces,50445
"Cline, Patsy",Walkin' After Midnight,50541
"Cline, Patsy",Sweet Dreams,50579
"Cline, Patsy",Crazy,50600
"Cline, Patsy",She's Got You,50789
"Cline, Patsy",I Fall To Pieces,51115
"Cline, Patsy",Walkin' After Midnight,51211
"Cline, Patsy",Sweet Dreams,51249
"Cline, Patsy",Crazy,51270
"Cline, Patsy",She's Got You,51459
"Cline, Patsy",So Wrong,53073
"Cline, Patsy",Imagine That,53438
"Cline, Patsy",Crazy,53514
"Cline, Patsy",Sweet Dreams,53528
"Cline, Patsy",I Fall To Pieces,53538
"Cline, Patsy",Leavin' On Your Mind,53546
"Cline, Patsy",She's Got You,53562
"Cline, Patsy",Blue Moon Of Kentucky,54279
"Cline, Patsy",Faded Love,54287
"Cline, Patsy",Always,57914
"Cline, Patsy",Tra Le La Le La Triangle,58724
"Cline, Patsy",Back In Baby's Arms,60856
"Cline, Patsy",Shake Rattle & Roll,63463
"Cline, Patsy",When My Dreamboat Comes Home,63464
"Cline, Patsy",Just Out Of Reach,63465
"Cline, Patsy","Stranger In My Arms, A",63466
"Cline, Patsy",Turn The Cards Slowly,63467
"Cline, Patsy",I'm Blue Again,63468
"Cline, Patsy",Just A Closer Walk With Thee,63469
"Cline, Patsy",I've Loved & Lost Again,63470
"Cline, Patsy","Church, A Courtroom, & Then Goodbye, A",63471
"Cline, Patsy","Heart You Break May Be Your Own, The",63472
"Cline, Patsy",I Cried All The Way To The Altar,63473
"Cline, Patsy",Then You'll Know,63474
"Cline, Patsy",Three Cigarettes In An Ashtray,63475
"Cline, Patsy",Stupid Cupid,63476
"Cline, Patsy",Walkin' After Midnight,69124
"Cline, Patsy",Bill Bailey Won't You Please Come Home,69415
"Cline, Patsy",Someday (You'll Want Me To Want You),70178
"Cline, Patsy",Strange,70179
"Cline, Patsy","Poor Man's Roses, A",70180
"Cline, Patsy",Why Can't He Be You,70181
"Cline, Patsy",You're Stronger Than Me,70182
"Cline, Patsy",He Called Me Baby,70183
"Cline, Patsy","Eyes Of A Child, The",70184
"Cline, Patsy",You Took Him Off My Hands,70185
"Cline, Patsy",Crazy Arms,70202
"Clinton, Bill (Paro",Bimbo #5,63908
"CLINTON, GEORGE",ATOMIC DOG,3830
"Clinton, George",Atomic Dog,59062
Clipse,Grindin',61629
Clipse,When The Last Time,61980
Clipse,Hot Damn,66561
Clock,Blame It On The Boogie,65325
"CLOONEY, ROSEMARY",I CAN'T GIVE YOU ANYTHING BUT LOVE,3227
"Clooney, Rosemary",Don't Worry 'Bout Me Baby,50976
"Clooney, Rosemary",Don't Worry 'Bout Me Baby,51646
"Clooney, Rosemary",Hey There,53251
"Clooney, Rosemary",This Ole House,53812
"Clooney, Rosemary",Come On-A My House,55499
"Clooney, Rosemary",My Old Flame,63640
"Clooney, Rosemary",Mambo Italiano,68281
"Clooney, Rosemary",I Can't Give You Anything But Love,69854
"Clooney, Rosemary","Anniversary Song, The",69938
"CLOVERS, THE",CHAINS OF LOVE,3939
"CLOVERS, THE",DON'T YOU KNOW I LOVE YOU SO,3960
"CLOVERS, THE","FOOL, FOOL, FOOL",3968
"Clovers, The",Devil Or Angel,64182
CLUB NOUVEAU,LEAN ON ME,7604
Club Nouveau,Lean On Me,60004
Coal Chamber & Ozzy,Shock The Monkey,52943
"COASTERS, THE",POISON IVY,893
"COASTERS, THE","YAKETY, YAK",1231
"COASTERS, THE",CHARLIE BROWN,1562
"COASTERS, THE",SEARCHIN',2130
"COASTERS, THE",YOUNG BLOOD,2390
"Coasters, The",Searchin',50932
"Coasters, The",Young Blood,50933
"Coasters, The",Searchin',51602
"Coasters, The",Young Blood,51603
"Coasters, The",Poison Ivy,51717
"Coasters, The",Charlie Brown,51864
"Coasters, The",Yakety Yak,51883
"Coasters, The",Young Blood,53124
"Coasters, The",Along Came Jones,60783
"Coasters, The",Charlie Brown,69001
"Coasters, The",Yakety Yak,69051
"Coasters, The",Searchin',69248
"Coasters, The",Poison Ivy,69250
"Coasters, The",Framed,70149
Cobra Starship,Good Girls Go Bad,67220
Cochran  Anita & Co,Cheatin' Song  A (I Wanna Hear),66738
"COCHRAN, ANITA",FOR CRYING OUT LOUD,1786
"Cochran, Anita",Daddy Can You See Me,57469
"Cochran, Anita",For Crying Out Loud,58743
"Cochran, Anita",Good Times,59586
"Cochran, Anita",You With Me,59763
"Cochran, Anita",I Could Love A Man Like That,63388
"Cochran, Anita",Will You Be Here,67698
"Cochran, Anne & Jim",After All These Years,67777
"COCHRAN, EDDIE",SUMMERTIME BLUES,1055
"COCHRAN, EDDIE",C'MON EVERYBODY,1685
"Cochran, Eddie",Summertime Blues,50528
"Cochran, Eddie",Sittin' In The Balcony,50599
"Cochran, Eddie",Summertime Blues,51198
"Cochran, Eddie",Sittin' In The Balcony,51269
"Cochran, Eddie",C'mon Everybody,60493
"Cochran, Eddie",Summertime Blues,61584
"Cochran, Eddie",Three Steps To Heaven,64454
"Cochran, Eddie",Somethin' Else,65399
"Cochran, Tammy",If You Can,59567
"Cochran, Tammy",So What,60024
"Cochran, Tammy",I Cry,61121
"Cochran, Tammy",Angels In Waiting,61184
"Cochran, Tammy",I Believe,61453
"Cochran, Tammy",Love Won't Let Me,62053
"Cochran, Tammy",Life Happened,69631
"Cochran, Tammy",What Kind Of Woman Would I Be,69665
"COCHRANE, TOM",LIFE IS A HIGHWAY (P),7483
"Cochrane, Tom & Red",Life Is A Highway,55399
"COCKER, JOE",FEELIN' ALRIGHT (P),1015
"COCKER, JOE",WITH A LITTLE HELP FROM MY FRIENDS,1221
"COCKER, JOE",YOU ARE SO BEAUTIFUL (DKE),1237
"COCKER, JOE",HIGH TIME WE WENT,1841
"COCKER, JOE",WOMAN TO WOMAN,2494
"COCKER, JOE",CRY ME A RIVER,4611
"COCKER, JOE",YOU CAN LEAVE YOUR HAT ON,4729
"Cocker, Joe",With A Little Help From My Friends,51780
"Cocker, Joe",Woman To Woman,52059
"Cocker, Joe",Have A Little Faith In Me,54371
"Cocker, Joe",She Came In Through The Bathroom Windo,58687
"Cocker, Joe",You Can Leave Your Hat On,59128
"Cocker, Joe",Bye Bye Blackbird,63387
"Cocker, Joe",Summer In The City,64311
"Cocker, Joe",I Believe,64348
"Cocker, Joe",Let The Healing Begin,64349
"Cocker, Joe","Simple Things, The",64355
"Cocker, Joe",Delta Lady,64725
"Cocker, Joe",Feelin' Alright,67481
"Cocker, Joe","Letter, The",67609
"Cocker, Joe",When The Night Comes,68029
"Cocker, Joe",You Are So Beautiful,68998
"Cocker, Joe",With A Little Help From My Friends,69054
"Cocker, Joe",Unchain My Heart,69158
Cockney Rebel,Make Me Smile,64434
"COE, DAVID ALLAN",YOU NEVER EVEN CALLED ME BY MY NAME,3816
"Coe, David Allan","Jack Daniels, If You Please",52959
"Coe, David Allan","Willie, Waylon & Me",52960
"Coe, David Allan",If That Ain't Country,52961
"Coe, David Allan",Longhaired Redneck,52962
"Coe, David Allan",Mona Lisa Lost Her Smile,53280
"Coe, David Allan",You Never Even Called Me By My Name,53552
"Coe, David Allan","Ride, The",57971
"Coe, David Allan",Long Haired Red Neck,59089
"Coe, David Allan",She Used To Love Me A Lot,59956
"Coffey, Kellie",At The End Of The Day,61700
"Coffey, Kellie",When You Lie Next To Me,61907
"Coffey, Kellie",Whatever It Takes,62178
"Coffey, Kellie",Texas Plates,62591
"Coffey, Kellie",Dance With My Father,66646
"Cogan, Alma",Dreamboat,64648
"Cohn, Marc",Paper Walls,56208
"Cohn, Marc",Walking In Memphis,57506
Col. Abrams,Trapped,65436
Cold,Stupid Girl,62375
Cold,Gone Away,66377
